crop;zone;crop_sequence_type;crop_management_strategy;duration;composition;plowing;secondary_tillage;other_mechnical_operations;double_crop;double_crop_type;covercrop;covercrop_type;sowing;sowing_rate;harrow_weeding;hoe_weeding;manual_weeding;pesticides_spraying;localized_spraying;fertilizers_spreading;dble_crop_fertilizers_spreading;manure_spreading;manure_type;dble_crop_harvest;crop_harvest;hay;silage;wrapping;seed_coating;herbicides_TFI;fungicide_TFI;insecticide_TFI;in_furrow_ins_TFI;other_TFI;molluscicide_TFI;growth_regulator_TFI;TFI;iron_phosphate_bio_TFI;tricho_bio_TFI;copper_sulfate_bio_TFI;N_rate;dble_crop_N_rate;manure_rate;irrigation;irrigation_operations;irrigation_rate;dble_crop_yield;crop_yield
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N0;1;0;0,8;2,6;0,1;0,2;italian ryegrass;0,2;mustard;1;94500;0;0;0;2,3;0;1,7;0,2;0,8;cattle manure;0,2;1;0;0;0;0,9;2,2;0;0;0,1;0;0,1;0;2,4;0;0;0;110;80;27;0;0;0;4;13,5
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N1;1;0;0,8;2,6;0,1;0,2;italian ryegrass;0,2;mustard;1;94500;0;0;0;2,1;0;1,7;0,2;0,8;cattle manure;0,2;1;0;0;0;0,9;1,9;0;0;0,1;0;0;0;2;0,1;0;0;110;80;27;0;0;0;4;13,5
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N2a;1;0;0,8;3,1;0,1;0,2;cereal-legume forage mixture;0,2;oat-fababean;1;94500;0;1,5;0;1,3;0;1,7;0,2;0,8;cattle manure;0,2;1;0;0;0;0,9;1,1;0;0;0,1;0;0;0;1,2;0,1;0;0;110;50;27;0;0;0;5;13
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N2a bis;1;0;0,8;3,1;0,1;0,2;cereal-legume forage mixture;0,2;oat-fababean;1;94500;0;2;0;1,3;1;1,7;0,2;0,8;cattle manure;0,2;1;0;0;0;0,9;0,45;0;0;0,1;0;0;0;0,55;0,1;0;0;110;50;27;0;0;0;5;13
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_corn;N2c ;1;0;0,8;3,1;0,1;0,2;cereal-legume forage mixture;0,2;oat-fababean;1;94500;0;1;0;1,3;0;1,7;0,2;0,8;cattle manure;0,2;1;0;0;0;0,9;0,9;0;0;0,1;0;0;0;1;0,1;0;0;110;50;27;0;0;0;5;13
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_temporary_grassland;Average conventionnal;1;0;0,9;2,2;0;0,1;italian ryegrass;0;0;1;91000;0;0,2;0;1,2;0;1,4;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;1,1;0;0,1;0;0;0;0;1,2;0;0;0;75;80;27;0;0;0;4;12,5
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_temporary_grassland;N0;1;0;0,9;2,2;0;0,1;italian ryegrass;0;0;1;91000;0;0,2;0;1,8;0;1,4;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;1,6;0;0;0,1;0;0,1;0;1,8;0;0;0;75;80;27;0;0;0;4;12,5
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_temporary_grassland;N1;1;0;0,9;2,2;0;0,1;italian ryegrass;0;0;1;91000;0;0,2;0;1,7;0;1,4;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;1,45;0;0;0,1;0;0;0;1,55;0,1;0;0;75;80;27;0;0;0;4;12,5
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_temporary_grassland;N2a;1;0;0,9;2,7;0;0,1;cereal-legume forage mixture;0;0;1;91000;0;1;0;1,3;0;1,4;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;0,9;0;0;0,1;0;0;0;1;0,1;0;0;75;50;27;0;0;0;5;12
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_with_temporary_grassland;N2a bis;1;0;0,9;2,7;0;0,1;cereal-legume forage mixture;0;0;1;91000;0;1,5;0;1,3;1;1,4;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;0,4;0;0;0,1;0;0;0;0,5;0,1;0;0;75;50;27;0;0;0;5;12
silage_corn;intermediate_limestone_plateaux_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;3;0,2;0;0;0;0;1;94500;1;2;0;0;0;0;0;1;composted cattle manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;9
spring_barley;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,6;2,8;0,5;0;0;0,4;mustard;1;150;0;0;0;2,9;0;2;0;0,1;cattle manure;0;1;0;0;0;0,8;1,1;0,6;0,1;0;0,2;0;0;2;0;0;0;115;0;27;0;0;0;0;4,7
spring_barley;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,6;2,8;0,5;0;0;0,4;mustard;1;150;0;0;0;3,8;0;2;0;0,1;cattle manure;0;1;0;0;0;0,8;1,8;1;0,1;0;0;0,2;0,2;3,3;0;0;0;115;0;27;0;0;0;0;5
spring_barley;intermediate_limestone_plateaux_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,6;3,3;0,5;0;0;0,4;oat-fababean;1;150;1;0;0;2,1;0;2;0;0,1;cattle manure;0;1;0;0;0;0,8;1;0,5;0,1;0;0;0;0;1,6;0,2;0;0;115;0;27;0;0;0;0;4,5
spring_barley;intermediate_limestone_plateaux_zone;crop_sequence_organic_field_crops;N3;1;0;0;4;0,3;0;0;0;0;1;155;2;0;0;0;0;0;0;1;poultry manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2,5
durum_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_sunflower;Average conventionnal;1;0;0,5;2,5;0,8;0;0;0;0;1;165;0;0;0;4,4;0;3,6;0;0;no manure;0;1;0;0;0;0,9;1,6;1,7;0,3;0;0,3;0;0;3,9;0;0;0;205;0;0;0,1;1,5;40;0;6,1
durum_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_sunflower;N0;1;0;0,5;2,5;0,8;0;0;0;0;1;165;0;0;0;5,6;0;3,6;0;0;no manure;0;1;0;0;0;0,9;2,1;2,1;0,3;0;0;0,1;0,4;5;0;0;0;205;0;0;0,1;1,5;40;0;6,5
durum_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_sunflower;N1;1;0;0,5;2,5;0,8;0;0;0;0;1;165;0;0;0;4,5;0;3,6;0;0;no manure;0;1;0;0;0;0,9;2,1;1,55;0,2;0;0;0;0,15;4;0,1;0;0;205;0;0;0,1;1,5;40;0;6,4
durum_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_sunflower;N2a;1;0;0,5;2,5;0,8;0;0;0;0;1;165;0,3;0;0;2,9;0;3,6;0;0;no manure;0;1;0;0;0;0,9;1,8;0,9;0,1;0;0;0;0,1;2,9;0,1;0;0;180;0;0;0,1;1,5;40;0;5,8
durum_wheat;intermediate_limestone_plateaux_zone;crop_sequence_with_sunflower;N2c ;1;0;0,5;2,5;0,8;0;0;0;0;1;165;0,3;0;0;2,6;0;3,6;0;0;no manure;0;1;0;0;0;0,9;1,5;0,9;0,1;0;0;0;0,1;2,6;0,1;0;0;180;0;0;0,1;1,5;40;0;5,8
triticale;intermediate_limestone_plateaux_zone;crop_sequence_with_temporary_grassland;Average conventionnal;1;0;0,6;2,4;0,1;0;0;0;0;1;145;0;0;0;2,5;0;2,1;0;0,3;cattle manure;0;1;0;0;0;0,8;1,3;0,7;0,1;0;0,2;0;0;2,3;0;0;0;120;0;20;0;0;0;0;5,5
triticale;intermediate_limestone_plateaux_zone;crop_sequence_with_temporary_grassland;N0;1;0;0,6;2,4;0,1;0;0;0;0;1;145;0;0;0;3,1;0;2,1;0;0,3;cattle manure;0;1;0;0;0;0,8;1,8;1;0;0;0;0,1;0,1;3;0;0;0;120;0;20;0;0;0;0;5,5
triticale;intermediate_limestone_plateaux_zone;crop_sequence_with_temporary_grassland;N2a ;1;0;0,6;2,4;0,1;0;0;0;0;1;145;0,3;0;0;2;0;2,1;0;0,3;cattle manure;0;1;0;0;0;0,8;1,1;0,5;0;0;0;0;0;1,6;0,1;0;0;100;0;20;0;0;0;0;4,9
triticale;intermediate_limestone_plateaux_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;2,5;0,3;0;0;0;0;1;170;1,5;0;0;0;0;0;0;1;cattle manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;3
temporary_grassland;intermediate_limestone_plateaux_zone;crop_sequence_with_temporary_grassland;Average conventionnal;4;3 species;0,2;2,3;1,2;0;0;0;0;1;-1;0;0;0;0;0;0,5;0;0,2;cattle manure;0;2,5;0,65;0,15;0,2;0;0;0;0;0;0;0;0;0;0;0;0;35;0;16;0;0;0;0;6,5
temporary_grassland;intermediate_limestone_plateaux_zone;crop_sequence_organic_livestock_farming;N3;4;multi-species;0,2;3;0,9;0;0;0;0;1;-1;0;0;0;0;0;0;0;0,3;cattle manure;0;2,5;0,75;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;5,5
alfalfa;intermediate_limestone_plateaux_zone;other_crop_sequence;Average conventionnal;4;0;0,3;2,3;1,2;0;0;0;0;1;25;0;0;0;0,8;0;0;0;0;no manure;0;3;0,33;0,33;0,33;0;0,75;0;0,1;0;0;0;0;0,85;0;0;0;0;0;0;0;0;0;0;9
alfalfa;intermediate_limestone_plateaux_zone;crop_sequence_organic_field_crops;N3;2,5;0;0;1;1;0;0;0;0;1;20;0,4;0;0;0;0;0;0;0;no manure;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
spring_protein_pea;intermediate_limestone_plateaux_zone;other_crop_sequence;Average conventionnal;1;0;0,7;3,1;0,5;0;0;0,5;mustard;1;250;0;0;0;4,1;0;0;0;0,1;cattle manure;0;1;0;0;0;0,7;1,2;0,9;1,2;0;0,1;0;0;3,4;0;0;0;0;0;24;0;0;0;0;3,4
winter_protein_pea;intermediate_limestone_plateaux_zone;other_crop_sequence;Average conventionnal;1;0;0,4;3,2;0,4;0;0;0;0;1;195;0;0;0;4;0;0;0;0;no manure;0;1;0;0;0;0,8;1,1;1,3;0,7;0;0,1;0;0;3,2;0;0;0;0;0;0;0;0;0;0;3,5
spring_fababean;intermediate_limestone_plateaux_zone;other_crop_sequence;Average conventionnal;1;0;0,4;2,9;0,5;0;0;0,5;mustard;1;230;0;0;0;3,4;0;0;0;0,1;cattle manure;0;1;0;0;0;0,5;1,2;0,6;0,9;0;0,1;0;0;2,8;0;0;0;0;0;22;0;0;0;0;2,1
winter_fababean;intermediate_limestone_plateaux_zone;other_crop_sequence;Average conventionnal;1;0;0,3;2,1;0,5;0;0;0,1;mustard;1;175;0;0;0;3,9;0;0;0;0,1;cattle manure;0;1;0;0;0;0,4;1,4;0,9;0,7;0;0,1;0;0;3,1;0;0;0;0;0;20;0;0;0;0;2,6
spring_oilseed_flax;intermediate_limestone_plateaux_zone;other_crop_sequence;Average conventionnal;1;0;0,6;3,1;0,6;0;0;0,6;mustard;1;65;0;0;0;4,2;0;1,6;0;0,2;cattle manure;0;1;0;0;0;0,7;1,5;0,4;0,9;0;0,2;0;0;3;0;0;0;90;0;23;0;0;0;0;1,5
winter_oilseed_flax;intermediate_limestone_plateaux_zone;other_crop_sequence;Average conventionnal;1;0;0,1;3,2;0,4;0;0;0;0;1;25;0;0;0;4,4;0;1,6;0;0,1;composted poultry manure;0;1;0;0;0;0,8;2,1;1;0,1;0;0,4;0;0;3,6;0;0;0;85;0;3,5;0;0;0;0;1,8
soybean;intermediate_limestone_plateaux_zone;other_crop_sequence;Average conventionnal;1;0;0,7;2,8;0,5;0;0;0,1;mustard;1;130;0;0,1;0;2,4;0;0;0;0;no manure;0;1;0;0;0;0,1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3,1
pulse_cereal_intercrop;intermediate_limestone_plateaux_zone;crop_sequence_organic_field_crops;N3;1;0;0;3,5;0,1;0;0;0;0;1;-1;2;0;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5
pulse_cereal_intercrop;intermediate_limestone_plateaux_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;2;0,1;0;0;0;0;1;-1;1;0;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5
lentil;intermediate_limestone_plateaux_zone;crop_sequence_organic_field_crops;N3;1;0;1;3;0,5;0;0;0;0;1;90;1,5;0;0;0;0;0;0;0;no manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_root_crops;Average conventionnal;1;0;0,5;1,6;0,3;0;0;0;0;1;135;0;0;0;5;0;2,9;0;0;no manure;0;1;0;0;0;0,9;1,7;2;0,3;0;0,9;0;0;4,9;0;0;0;175;0;0;0;0;0;0;9,2
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_root_crops;N0;1;0;0,5;1,6;0,3;0;0;0;0;1;135;0;0;0;8;0;2,9;0;0;no manure;0;1;0;0;0;0,9;2,3;2,5;0,6;0;0;0,1;0,9;6,4;0;0;0;175;0;0;0;0;0;0;9,5
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_root_crops;N1;1;0;0,5;1,6;0,3;0;0;0;0;1;135;0;0;0;6,9;0;2,9;0;0;no manure;0;1;0;0;0;0,9;2,3;1,8;0,3;0;0;0;0,75;5,15;0,1;0;0;175;0;0;0;0;0;0;9,4
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_root_crops;N2a;1;0;0,5;1,6;0,3;0;0;0;0;1;135;0,3;0;0;4,2;0;2,9;0;0;no manure;0;1;0;0;0;0,9;1,85;0,9;0,3;0;0;0;0,3;3,35;0,1;0;0;150;0;0;0;0;0;0;8,5
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_root_crops;N2c;1;0;0,5;1,6;0,3;0;0;0;0;1;135;0,3;0;0;3,8;0;2,9;0;0;no manure;0;1;0;0;0;0,9;1,5;0,9;0,3;0;0;0;0,3;3;0,1;0;0;150;0;0;0;0;0;0;8,5
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,6;3;0,4;0;0;0;0;1;130;0;0;0;5,4;0;2,9;0;0,1;cattle manure;0;1;0;0;0;0,9;1,9;2,2;0,2;0;0,8;0;0;5,1;0;0;0;170;0;20;0;0;0;0;8,3
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,6;3;0,4;0;0;0;0;1;130;0;0;0;7,9;0;2,9;0;0,1;cattle manure;0;1;0;0;0;0,9;2,5;2,4;0,8;0;0;0,2;0,75;6,65;0;0;0;170;0;20;0;0;0;0;8,5
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,6;3;0,4;0;0;0;0;1;130;0;0;0;6,7;0;2,9;0;0,1;cattle manure;0;1;0;0;0;0,9;2,5;1,6;0,4;0;0;0;0,6;5,1;0,2;0;0;170;0;20;0;0;0;0;8,4
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,6;4;0,4;0;0;0;0;1;130;0,3;0;0;3,6;0;2,9;0;0,1;cattle manure;0;1;0;0;0;0,9;2;0,65;0,2;0;0;0;0,2;3,05;0,2;0;0;145;0;20;0;0;0;0;7,6
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,6;4;0,4;0;0;0;0;1;130;0,3;0;0;3,1;0;2,9;0;0,1;cattle manure;0;1;0;0;0;0,9;1,5;0,65;0,2;0;0;0;0,2;2,55;0,2;0;0;145;0;20;0;0;0;0;7,6
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,7;1,6;0,2;0;0;0;0;1;150;0;0;0;4,2;0;2,7;0;0;no manure;0;1;0;0;0;1;1,5;1,8;0,2;0;0,6;0;0;4,1;0;0;0;150;0;0;0;0;0;0;7,8
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_corn;N0;1;0;0,7;1,6;0,2;0;0;0;0;1;150;0;0;0;7,2;0;2,7;0;0;no manure;0;1;0;0;0;1;2,1;2,4;0,8;0;0;0,1;0,65;6,05;0;0;0;150;0;0;0;0;0;0;8
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_corn;N1;1;0;0,7;1,6;0,2;0;0;0;0;1;150;0;0;0;6;0;2,7;0;0;no manure;0;1;0;0;0;1;2,1;1,6;0,4;0;0;0;0,5;4,6;0,1;0;0;150;0;0;0;0;0;0;7,9
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_corn;N2a;1;0;0,7;1,6;0,2;0;0;0;0;1;150;0,3;0;0;3,3;0;2,7;0;0;no manure;0;1;0;0;0;1;1,8;0,65;0,2;0;0;0;0,2;2,85;0,1;0;0;125;0;0;0;0;0;0;7,2
soft_wheat;northern_high_potentiality_zone;crop_sequence_with_corn;N2c;1;0;0,7;1,6;0,2;0;0;0;0;1;150;0,3;0;0;2,8;0;2,7;0;0;no manure;0;1;0;0;0;1;1,35;0,65;0,2;0;0;0;0,2;2,4;0,1;0;0;125;0;0;0;0;0;0;7,2
soft_wheat;northern_high_potentiality_zone;crop_sequence_organic_field_crops;N3;1;0;1;3;0,3;0;0;0;0;1;175;2;0;0;0;0;0;0;0,5;beet vinasse;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5
silage_corn;northern_high_potentiality_zone;crop_sequence_with_corn;Average conventionnal;1;0;0,8;3,3;0,2;0,1;italian ryegrass;0,5;mustard;1;107500;0;0;0;1,6;0;1,3;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;1,4;0;0;0;0;0;0;1,4;0;0;0;90;80;30;0;0;0;4;16
silage_corn;northern_high_potentiality_zone;crop_sequence_with_corn;N0;1;0;0,8;3,3;0,2;0,1;italian ryegrass;0,5;mustard;1;107500;0;0;0;2,3;0;1,3;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;2,2;0;0;0,1;0;0,1;0;2,4;0;0;0;90;80;30;0;0;0;4;16
silage_corn;northern_high_potentiality_zone;crop_sequence_with_corn;N1;1;0;0,8;3,3;0,2;0,1;italian ryegrass;0,5;mustard;1;107500;0;0;0;2,1;0;1,3;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;1,9;0;0;0,1;0;0;0;2;0,1;0;0;90;80;30;0;0;0;4;16
silage_corn;northern_high_potentiality_zone;crop_sequence_with_corn;N2a;1;0;0,8;3,8;0,2;0,1;cereal-legume forage mixture;0,5;oat-fababean;1;107500;0;1,5;0;1,3;0;1,3;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;1,1;0;0;0,1;0;0;0;1,2;0,1;0;0;90;50;30;0;0;0;5;15,5
silage_corn;northern_high_potentiality_zone;crop_sequence_with_corn;N2a bis;1;0;0,8;3,8;0,2;0,1;cereal-legume forage mixture;0,5;oat-fababean;1;107500;0;2;0;1,3;1;1,3;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;0,45;0;0;0,1;0;0;0;0,55;0,1;0;0;90;50;30;0;0;0;5;15,5
silage_corn;northern_high_potentiality_zone;crop_sequence_with_corn;N2c ;1;0;0,8;3,8;0,2;0,1;cereal-legume forage mixture;0,5;oat-fababean;1;107500;0;1;0;1,3;0;1,3;0,1;0,8;cattle manure;0,1;1;0;0;0;0,9;0,9;0;0;0,1;0;0;0;1;0,1;0;0;90;50;30;0;0;0;5;15,5
silage_corn;northern_high_potentiality_zone;crop_sequence_organic_livestock_farming;N3;1;0;1;3;0,2;0;0;0;0;1;107500;1,5;1;0;0;0;0;0;1;cattle manure;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;12
winter_barley;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,7;2,9;0,3;0;0;0;0;1;110;0;0;0;4,6;0;2,3;0;0,1;cattle manure;0;1;0;0;0;0,9;1,9;1,6;0,1;0;0,8;0;0;4,4;0;0;0;140;0;23;0;0;0;0;7,8
winter_barley;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,7;2,9;0,3;0;0;0;0;1;110;0;0;0;7,4;0;2,3;0;0,1;cattle manure;0;1;0;0;0;0,9;2,5;1,6;1;0;0;0,2;0,9;6,2;0;0;0;140;0;23;0;0;0;0;8
winter_barley;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,7;2,9;0,3;0;0;0;0;1;110;0;0;0;6,6;0;2,3;0;0,1;cattle manure;0;1;0;0;0;0,9;2,5;1,3;0,5;0;0;0;0,75;5,05;0,2;0;0;140;0;23;0;0;0;0;7,9
winter_barley;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,7;3,9;0,3;0;0;0;0;1;110;0,3;0;0;4,7;0;2,3;0;0,1;cattle manure;0;1;0;0;0;0,9;2;0,8;0,3;0;0;0;0,5;3,6;0,2;0;0;115;0;23;0;0;0;0;7,2
winter_barley;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,7;3,9;0,3;0;0;0;0;1;110;0,3;0;0;4,1;0;2,3;0;0,1;cattle manure;0;1;0;0;0;0,9;1,5;0,8;0,3;0;0;0;0,5;3,1;0,2;0;0;115;0;23;0;0;0;0;7,2
oilseed_rape;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,5;3,1;0,3;0;0;0;0;1;2,1;0;0;0;5,7;0;2,3;0;0,4;cattle manure;0;1;0;0;0;0,9;1,9;1,2;1,7;0;0,4;0;0;5,2;0;0;0;155;0;28;0;0;0;0;4,2
oilseed_rape;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,5;3,1;0,3;0;0;0;0;1;2,1;0;0;0;8,7;0;2,3;0;0,4;cattle manure;0;1;0;0;0;0,9;2,85;1,5;2,7;0;0;0,5;0,3;7,85;0;0;0;155;0;28;0;0;0;0;4,5
oilseed_rape;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,5;3,1;0,3;0;0;0;0;1;2,1;0;0;0;5,7;0;2,3;0;0,4;cattle manure;0;1;0;0;0;0,9;2,4;1;1,4;0;0;0;0;4,8;0,3;0;0;155;0;28;0;0;0;0;4,4
oilseed_rape;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N2c;1;0;0,5;3,1;0,3;0;0;0;0;1;2,1;0;0;0;4,4;0;2,3;0;0,4;cattle manure;0;1;0;0;0;0,9;1,5;0,75;1,4;0;0;0;0;3,65;0,3;0;0;155;0;28;0;0;0;0;4
sugar_beet;northern_high_potentiality_zone;crop_sequence_with_root_crops;Average conventionnal;1;0;0,9;3,9;0,5;0;0;0,8;mustard;1;1,2;0;0,2;0;5,9;0;1,1;0;0,6;cattle manure;0;1;0;0;0;1;2,5;1,2;0,1;0;0,1;0;0;3,9;0;0;0;90;0;26;0;0;0;0;99
sugar_beet;northern_high_potentiality_zone;crop_sequence_with_root_crops;N0;1;0;0,9;3,9;0,5;0;0;0,8;mustard;1;1,2;0;0,2;0;8,4;0;1,1;0;0,6;cattle manure;0;1;0;0;0;1;4,2;1,7;1,5;0;0;0,1;0;7,5;0;0;0;90;0;26;0;0;0;0;99
sugar_beet;northern_high_potentiality_zone;crop_sequence_with_root_crops;N1;1;0;0,9;3,9;0,5;0;0;0,8;mustard;1;1,2;0;1;0;7,1;0;1,1;0;0,6;cattle manure;0;1;0;0;0;1;3,4;1,3;1,5;0;0;0;0;6,2;0,1;0;0;90;0;26;0;0;0;0;99
sugar_beet;northern_high_potentiality_zone;crop_sequence_with_root_crops;N2a;1;0;0,9;3,9;0,5;0;0;0,8;oat-fababean;1;1,2;0;2,5;0;7,7;6,5;1,1;0;0,6;cattle manure;0;1;0;0;0;1;2;1;0,8;0;0;0;0;3,8;0,1;0;0;90;0;26;0;0;0;0;89
sugar_beet;northern_high_potentiality_zone;crop_sequence_organic_field_crops;N3;1;0;1;4,5;1;0;0;1;oat-fababean;1;1,2;2;2;60;0;0;0;0;1;beet vinasse;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;0;0;0;0;40
potatoes;northern_high_potentiality_zone;crop_sequence_with_root_crops;Average conventionnal;1;0;0,8;3,8;1,5;0;0;0,8;mustard;1;41000;0;0;0;14,4;0;1,6;0;0,3;cattle manure;0;1;0;0;0;0,8;2,4;11,3;1,3;0;0,3;0;0;15,3;0;0;0;140;0;32;0,2;4,5;110;0;48
potatoes;northern_high_potentiality_zone;crop_sequence_with_root_crops;N0;1;0;0,8;3,8;1,5;0;0;0,8;mustard;1;41000;0;0;0;14,5;0;1,6;0;0,3;cattle manure;0;1;0;0;0;0,8;3;10;1,5;0;0;0,2;0;14,7;0;0;0;140;0;32;0,2;4,5;110;0;48
potatoes;northern_high_potentiality_zone;crop_sequence_with_root_crops;N1;1;0;0,8;3,8;2,5;0;0;0,8;mustard;1;41000;0;0;0;9,3;0;1,6;0;0,3;cattle manure;0;1;0;0;0;0,8;2,5;6;0,8;0;0;0;0;9,3;0,2;0;0;140;0;32;0,2;4,5;110;0;48
potatoes;northern_high_potentiality_zone;crop_sequence_with_root_crops;N2a;1;0;0,8;3,8;3,5;0;0;0,8;oat-fababean;1;41000;1;0;0;9,1;1;1,6;0;0,3;cattle manure;0;1;0;0;0;0,8;1,6;6;0,8;0;0;0;0;8,4;0,2;0;0;140;0;32;0,2;4,5;110;0;44
potatoes;northern_high_potentiality_zone;crop_sequence_organic_field_crops;N3;1;0;1;4,5;5,5;0;0;1;oat-fababean;1;41000;2;0;0;10;0;0;0;1;beet vinasse;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6,5;0;0;0;0;32
grain_corn;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;Average conventionnal;1;0;0,8;2,7;0,7;0;0;0,6;mustard;1;105000;0;0,1;0;1,6;0;1,5;0;0,2;cattle manure;0;1;0;0;0;0,9;1,4;0;0;0;0;0;0;1,4;0;0;0;125;0;29;0;0;0;0;9,7
grain_corn;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N0;1;0;0,8;2,7;0,7;0;0;0,6;mustard;1;105000;0;0,1;0;2,6;0;1,5;0;0,2;cattle manure;0;1;0;0;0;0,9;2,2;0;0,3;0,1;0;0,1;0;2,7;0;0;0;125;0;29;0;0;0;0;9,7
grain_corn;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N1;1;0;0,8;2,7;0,7;0;0;0,6;mustard;1;105000;0;0,1;0;2,3;0;1,5;0;0,2;cattle manure;0;1;0;0;0;0,9;1,9;0;0,1;0,1;0;0;0;2,1;0,1;0,1;0;125;0;29;0;0;0;0;9,7
grain_corn;northern_high_potentiality_zone;crop_sequence_with_oilseed_rape;N2a;1;0;0,8;2,7;0,7;0;0;0,6;oat-fababean;1;105000;0;1,5;0;1,5;0;1,5;0;0,2;cattle manure;0;1;0;0;0;0,9;1,1;0;0,1;0,1;0;0;0;1,3;0,1;0,1;0;125;0;29;0;0;0;0;9,4
